Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,depth (ft),Chlorophyll RFU,Chlorophyll ug/L,fDOM QSU,fDOM RFU,ODO % sat,ODO mg/L,SpCond S/cm,BGA PC RFU,BGA PC ug/L,Turbidity FNU,pH,Temp C,,Vertical Position m,Battery V,Cable Pwr V,Pressure psi a,pH mV
8/20/2019,9:54:50,0,Owasco Lake Profile,27.302,89.577862,-0.11,0.25,16.28,5.42,61.7,7.42,328.6,0.09,0.13,0.94,7.72,7.303,,27.3,5.51,11.9,38.835,-57.1
8/20/2019,9:54:55,0,Owasco Lake Profile,27.305,89.587705,-0.1,0.3,16.27,5.42,61.7,7.42,328.6,0.08,0.12,0.95,7.72,7.304,,27.316,5.51,11.9,38.838,-57.1
8/20/2019,9:55:00,0,Owasco Lake Profile,27.305,89.587705,-0.12,0.19,16.29,5.42,61.6,7.42,328.6,0.09,0.13,0.89,7.72,7.303,,27.308,5.51,11.9,38.839,-57.1
8/20/2019,9:55:05,0,Owasco Lake Profile,27.306,89.590986,-0.12,0.21,16.31,5.43,61.6,7.42,328.6,0.1,0.14,0.9,7.72,7.303,,27.304,5.51,11.9,38.84,-57.1
8/20/2019,9:55:10,0,Owasco Lake Profile,27.307,89.594267,-0.12,0.19,16.36,5.45,61.6,7.42,328.6,0.1,0.14,0.86,7.72,7.302,,27.302,5.51,11.9,38.841,-57.1
8/20/2019,9:55:15,0,Owasco Lake Profile,27.309,89.600829,-0.13,0.16,16.36,5.45,61.6,7.42,328.6,0.09,0.13,0.89,7.72,7.3,,27.312,5.51,11.9,38.844,-57.1
8/20/2019,9:55:20,0,Owasco Lake Profile,27.31,89.60411,-0.12,0.2,16.36,5.45,61.6,7.42,328.5,0.07,0.11,0.89,7.72,7.298,,27.313,5.51,11.9,38.846,-57.1
8/20/2019,9:55:25,0,Owasco Lake Profile,27.311,89.607391,-0.13,0.16,16.39,5.46,61.6,7.42,328.5,0.07,0.11,0.95,7.72,7.296,,27.312,5.51,11.9,38.847,-57.1
8/20/2019,9:55:30,0,Owasco Lake Profile,27.313,89.613953,-0.12,0.2,16.42,5.47,61.6,7.42,328.5,0.08,0.12,0.9,7.72,7.297,,27.351,5.51,11.9,38.85,-57.1
8/20/2019,9:55:35,0,Owasco Lake Profile,27.326,89.656606,-0.12,0.2,16.4,5.46,61.6,7.42,328.4,0.09,0.13,0.88,7.72,7.297,,27.463,5.51,11.9,38.867,-57.1
8/20/2019,9:55:40,0,Owasco Lake Profile,28.135,92.310935,0.91,4.58,0.16,0.05,61.5,7.41,328.5,0.42,0.45,1458.74,7.72,7.293,,28.131,5.51,11.9,40.019,-57
8/20/2019,9:55:45,0,Owasco Lake Profile,28.132,92.301092,4.49,19.88,1.36,0.45,60.9,7.34,328.5,1.17,1.18,1739.15,7.71,7.287,,28.104,5.51,11.9,40.014,-56.9
8/20/2019,9:55:50,0,Owasco Lake Profile,27.923,91.615363,1.1,5.42,1.77,0.58,60.1,7.24,328.5,1.58,1.58,823.2,7.71,7.284,,27.635,5.51,11.8,39.718,-56.7
8/20/2019,9:55:55,0,Owasco Lake Profile,27.76,91.08056,0.38,2.35,3.32,1.1,59.7,7.19,328.6,1.7,1.71,430.58,7.71,7.286,,27.405,5.51,11.8,39.486,-56.6
8/20/2019,9:56:00,0,Owasco Lake Profile,27.666,90.772146,0.49,2.8,4.96,1.65,60,7.22,328.8,1.21,1.22,302.4,7.71,7.289,,27.414,5.51,11.8,39.352,-56.5
8/20/2019,9:56:05,0,Owasco Lake Profile,26.795,87.914395,0.43,2.53,7.14,2.38,60.4,7.27,328.7,0.57,0.6,227.53,7.71,7.293,,26.798,5.51,11.8,38.113,-56.5
8/20/2019,9:56:10,0,Owasco Lake Profile,26.81,87.96361,0.22,1.63,9.12,3.04,60.7,7.31,328.7,0.4,0.43,81.23,7.71,7.296,,26.832,5.51,11.9,38.134,-56.6
8/20/2019,9:56:15,0,Owasco Lake Profile,26.832,88.035792,0.09,1.11,10.24,3.41,61,7.34,328.6,0.36,0.39,14.13,7.71,7.299,,26.861,5.51,11.9,38.165,-56.7
8/20/2019,9:56:20,0,Owasco Lake Profile,26.842,88.068602,0.02,0.79,11.32,3.77,61.1,7.36,328.6,0.29,0.33,57.57,7.71,7.302,,26.864,5.51,11.9,38.179,-56.8
8/20/2019,9:56:25,0,Owasco Lake Profile,26.847,88.085007,-0.03,0.61,12.67,4.22,61.3,7.37,328.5,0.24,0.28,61.86,7.71,7.306,,26.861,5.51,11.9,38.186,-56.8
8/20/2019,9:56:30,0,Owasco Lake Profile,26.818,87.989858,-0.04,0.55,13.71,4.56,61.3,7.38,328.5,0.21,0.25,55.57,7.71,7.308,,26.58,5.51,11.9,38.146,-56.9
8/20/2019,9:56:35,0,Owasco Lake Profile,26.778,87.858618,-0.06,0.46,14.3,4.76,61.4,7.39,328.5,0.19,0.23,46.47,7.72,7.308,,26.588,5.51,11.9,38.088,-56.9
8/20/2019,9:56:40,0,Owasco Lake Profile,26.742,87.740502,-0.08,0.38,14.7,4.9,61.5,7.4,328.5,0.17,0.21,18.42,7.72,7.308,,26.494,5.51,11.9,38.037,-57
8/20/2019,9:56:45,0,Owasco Lake Profile,26.097,85.624257,-0.06,0.47,14.83,4.94,61.6,7.41,328.5,0.15,0.19,20.14,7.72,7.327,,26.113,5.51,11.9,37.12,-57
8/20/2019,9:56:50,0,Owasco Lake Profile,26.276,86.211556,-0.06,0.47,14.91,4.97,61.7,7.42,328.4,0.15,0.19,23.42,7.72,7.351,,26.316,5.51,11.9,37.374,-57.1
8/20/2019,9:56:55,0,Owasco Lake Profile,26.306,86.309986,-0.09,0.33,15.41,5.13,61.8,7.43,328.6,0.14,0.18,3.54,7.72,7.36,,26.334,5.51,11.9,37.417,-57.1
8/20/2019,9:57:00,0,Owasco Lake Profile,26.317,86.346077,-0.09,0.33,15.64,5.21,61.9,7.44,328.7,0.13,0.17,5.65,7.72,7.335,,26.342,5.51,11.9,37.433,-57.1
8/20/2019,9:57:05,0,Owasco Lake Profile,26.324,86.369044,-0.1,0.29,15.86,5.28,61.9,7.44,328.7,0.13,0.17,5.71,7.72,7.323,,26.346,5.51,11.9,37.443,-57.2
8/20/2019,9:57:10,0,Owasco Lake Profile,26.329,86.385449,-0.12,0.19,16.2,5.4,61.9,7.45,328.6,0.1,0.14,4.66,7.72,7.322,,26.35,5.51,11.9,37.45,-57.2
8/20/2019,9:57:15,0,Owasco Lake Profile,26.334,86.401854,-0.12,0.19,16.26,5.42,61.9,7.44,328.6,0.1,0.14,3.51,7.72,7.325,,26.35,5.51,11.9,37.457,-57.2
8/20/2019,9:57:20,0,Owasco Lake Profile,26.325,86.372325,-0.12,0.21,16.21,5.4,61.9,7.45,328.5,0.09,0.13,3.7,7.72,7.325,,26.279,5.13,0,37.444,-57.2
8/20/2019,9:57:25,0,Owasco Lake Profile,26.321,86.359201,-0.11,0.24,16.13,5.37,61.9,7.44,328.5,0.09,0.13,5.34,7.72,7.324,,26.268,5.13,0,37.439,-57.2
8/20/2019,9:57:30,0,Owasco Lake Profile,26.315,86.339515,-0.09,0.33,16.04,5.34,61.9,7.44,328.5,0.09,0.13,5.91,7.72,7.322,,26.262,5.1,0,37.43,-57.3
8/20/2019,9:57:35,0,Owasco Lake Profile,26.306,86.309986,-0.11,0.26,16.03,5.34,61.9,7.44,328.5,0.09,0.13,5.43,7.72,7.324,,26.267,5.1,0,37.417,-57.3
8/20/2019,9:57:40,0,Owasco Lake Profile,26.296,86.277176,-0.12,0.19,16,5.33,61.9,7.44,328.5,0.09,0.13,3.59,7.72,7.326,,26.258,5.1,0,37.403,-57.3
8/20/2019,9:57:45,0,Owasco Lake Profile,26.285,86.241085,-0.13,0.18,16.05,5.35,61.9,7.44,328.4,0.08,0.12,2.64,7.72,7.331,,26.26,5.1,0,37.387,-57.3
8/20/2019,9:57:50,0,Owasco Lake Profile,26.272,86.198432,-0.11,0.25,16.09,5.36,61.9,7.44,328.4,0.08,0.13,1.9,7.72,7.335,,26.258,5.09,0,37.369,-57.3
8/20/2019,9:57:55,0,Owasco Lake Profile,26.264,86.172184,-0.1,0.27,16.06,5.35,61.9,7.44,328.4,0.09,0.13,1.58,7.72,7.339,,26.254,5.09,0,37.358,-57.3
8/20/2019,9:58:00,0,Owasco Lake Profile,26.261,86.162341,-0.1,0.28,16.11,5.37,61.9,7.44,328.4,0.11,0.15,1.82,7.72,7.342,,26.26,5.08,0,37.354,-57.3
8/20/2019,9:58:05,0,Owasco Lake Profile,26.26,86.15906,-0.09,0.33,16.14,5.38,61.9,7.44,328.3,0.1,0.14,1.82,7.72,7.349,,26.259,5.08,0,37.352,-57.3
8/20/2019,9:58:10,0,Owasco Lake Profile,26.26,86.15906,-0.09,0.35,16.17,5.39,61.8,7.43,328.3,0.1,0.14,1.82,7.72,7.352,,26.262,5.08,0,37.352,-57.4
8/20/2019,9:58:15,0,Owasco Lake Profile,26.259,86.155779,-0.1,0.27,16.22,5.4,61.8,7.43,328.3,0.09,0.13,1.62,7.72,7.354,,26.261,5.08,0,37.35,-57.4
8/20/2019,9:58:20,0,Owasco Lake Profile,26.259,86.155779,-0.12,0.22,16.23,5.4,61.8,7.43,328.3,0.09,0.13,1.43,7.72,7.354,,26.269,5.07,0,37.35,-57.4
8/20/2019,9:58:25,0,Owasco Lake Profile,26.26,86.15906,-0.12,0.19,16.21,5.4,61.8,7.43,328.2,0.1,0.14,1.36,7.72,7.358,,26.266,5.07,0,37.352,-57.4
8/20/2019,9:58:30,0,Owasco Lake Profile,26.261,86.162341,-0.13,0.16,16.18,5.39,61.8,7.43,328.3,0.09,0.13,1.27,7.72,7.361,,26.266,5.07,0,37.353,-57.4
8/20/2019,9:58:35,0,Owasco Lake Profile,26.263,86.168903,-0.14,0.14,16.15,5.38,61.8,7.43,328.3,0.08,0.12,1.38,7.72,7.357,,26.267,5.07,0,37.355,-57.4
8/20/2019,9:58:40,0,Owasco Lake Profile,26.264,86.172184,-0.13,0.17,16.16,5.38,61.8,7.43,328.3,0.07,0.11,1.4,7.72,7.35,,26.266,5.06,0,37.357,-57.5
8/20/2019,9:58:45,0,Owasco Lake Profile,26.265,86.175465,-0.1,0.28,16.17,5.39,61.8,7.43,328.4,0.07,0.11,1.38,7.72,7.342,,26.27,5.06,0,37.359,-57.5
8/20/2019,9:58:50,0,Owasco Lake Profile,26.266,86.178746,-0.11,0.26,16.12,5.37,61.8,7.43,328.4,0.08,0.12,1.22,7.72,7.339,,26.268,5.06,0,37.36,-57.5
8/20/2019,9:58:55,0,Owasco Lake Profile,26.267,86.182027,-0.14,0.13,16.12,5.37,61.8,7.43,328.4,0.08,0.12,1.12,7.73,7.341,,26.267,5.06,0,37.362,-57.5
8/20/2019,9:59:00,0,Owasco Lake Profile,26.268,86.185308,-0.14,0.12,16.12,5.37,61.8,7.43,328.4,0.08,0.12,1.08,7.72,7.349,,26.271,5.06,0,37.362,-57.5
8/20/2019,9:59:05,0,Owasco Lake Profile,26.267,86.182027,-0.14,0.13,16.14,5.38,61.8,7.43,328.4,0.08,0.12,1.13,7.72,7.353,,26.267,5.06,0,37.362,-57.5
8/20/2019,9:59:10,0,Owasco Lake Profile,26.267,86.182027,-0.12,0.21,16.17,5.39,61.8,7.43,328.4,0.09,0.13,1.25,7.72,7.355,,26.265,5.05,0,37.361,-57.5
8/20/2019,9:59:15,0,Owasco Lake Profile,26.267,86.182027,-0.12,0.2,16.19,5.39,61.8,7.43,328.4,0.08,0.12,1.3,7.73,7.355,,26.269,5.05,0,37.361,-57.5
8/20/2019,9:59:20,0,Owasco Lake Profile,26.267,86.182027,-0.13,0.18,16.21,5.4,61.8,7.43,328.4,0.1,0.14,1.5,7.73,7.356,,26.266,5.05,0,37.361,-57.5
8/20/2019,9:59:25,0,Owasco Lake Profile,26.267,86.182027,-0.15,0.09,16.21,5.4,61.8,7.43,328.4,0.1,0.14,1.41,7.73,7.356,,26.265,5.05,0,37.361,-57.5
8/20/2019,9:59:30,0,Owasco Lake Profile,26.266,86.178746,-0.13,0.16,16.21,5.4,61.8,7.43,328.4,0.12,0.16,1.38,7.72,7.353,,26.265,5.04,0,37.361,-57.5
8/20/2019,9:59:35,0,Owasco Lake Profile,26.266,86.178746,-0.11,0.22,16.23,5.41,61.8,7.43,328.5,0.13,0.17,1.1,7.72,7.353,,26.268,5.04,0,37.361,-57.5
8/20/2019,9:59:40,0,Owasco Lake Profile,26.266,86.178746,-0.11,0.25,16.25,5.41,61.8,7.43,328.5,0.12,0.16,1.11,7.72,7.355,,26.263,5.04,0,37.361,-57.5
8/20/2019,9:59:45,0,Owasco Lake Profile,26.259,86.155779,-0.12,0.21,16.22,5.4,61.8,7.43,328.5,0.13,0.17,1.18,7.72,7.36,,26.046,5.04,0,37.35,-57.5
8/20/2019,9:59:50,0,Owasco Lake Profile,25.203,82.691043,-0.06,0.44,15.91,5.3,62.2,7.45,328.3,0.13,0.17,18.32,7.72,7.525,,25.173,5.04,0,35.847,-57.4
8/20/2019,9:59:55,0,Owasco Lake Profile,25.159,82.546679,0.04,0.88,15.35,5.11,62.6,7.45,327.8,0.16,0.2,27.48,7.72,7.765,,25.132,5.04,0,35.785,-57.4
8/20/2019,10:00:00,0,Owasco Lake Profile,22.65,74.31465,0.07,1,14.97,4.98,63.1,7.46,327.5,0.16,0.2,50.45,7.72,8.05,,22.673,5.04,0,32.215,-57.3
8/20/2019,10:00:05,0,Owasco Lake Profile,19.576,64.228856,0.1,1.14,14.59,4.86,63.8,7.21,316.1,0.17,0.21,36.01,7.71,9.921,,19.879,5.04,0,27.838,-57.3
8/20/2019,10:00:10,0,Owasco Lake Profile,17.788,58.362428,0.21,1.63,14.71,4.9,64.9,7.22,318.7,0.18,0.22,8.21,7.71,10.605,,18.049,5.04,0,25.294,-57.2
8/20/2019,10:00:15,0,Owasco Lake Profile,16.591,54.435071,0.34,2.15,15.13,5.04,65.6,7.23,323.9,0.16,0.2,3.91,7.71,11.008,,16.282,5.04,0,23.592,-57.2
8/20/2019,10:00:20,0,Owasco Lake Profile,14.739,48.358659,0.48,2.77,15.39,5.13,65.4,6.94,317.7,0.15,0.19,3.15,7.7,12.702,,14.802,5.03,0,20.954,-57
8/20/2019,10:00:25,0,Owasco Lake Profile,14.822,48.630982,0.59,3.22,15.7,5.23,59.7,6.28,321.3,0.16,0.2,1.92,7.69,13.039,,14.832,5.03,0,21.07,-56.6
8/20/2019,10:00:30,0,Owasco Lake Profile,14.825,48.640825,0.62,3.37,15.87,5.29,58.4,6.14,324.8,0.16,0.2,1.68,7.69,13.076,,14.83,5.02,0,21.076,-56.2
8/20/2019,10:00:35,0,Owasco Lake Profile,14.825,48.640825,0.85,4.33,15.96,5.31,57.5,6.04,325.7,0.17,0.2,1.46,7.68,13.065,,14.824,5.02,0,21.075,-55.8
8/20/2019,10:00:40,0,Owasco Lake Profile,14.826,48.644106,1.54,7.29,15.97,5.32,56.4,5.93,326.1,0.18,0.22,1.45,7.68,13.016,,14.835,5.02,0,21.077,-55.7
8/20/2019,10:00:45,0,Owasco Lake Profile,14.827,48.647387,0.5,2.84,15.98,5.32,55.4,5.83,326.2,0.15,0.19,1.24,7.68,13.035,,14.832,5.02,0,21.078,-55.8
8/20/2019,10:00:50,0,Owasco Lake Profile,14.828,48.650668,0.53,2.96,15.97,5.32,54.8,5.75,326.2,0.14,0.18,1.19,7.68,13.142,,14.837,5.02,0,21.079,-55.9
8/20/2019,10:00:55,0,Owasco Lake Profile,14.829,48.653949,0.44,2.59,15.99,5.33,54.1,5.66,326.3,0.13,0.17,1.11,7.68,13.273,,14.825,5.02,0,21.081,-56
8/20/2019,10:01:00,0,Owasco Lake Profile,14.832,48.663792,0.43,2.56,15.99,5.32,53.2,5.56,326.5,0.12,0.16,1.13,7.68,13.351,,14.83,5.03,0,21.084,-55.9
8/20/2019,10:01:05,0,Owasco Lake Profile,14.832,48.663792,0.51,2.88,15.97,5.32,52.5,5.48,326.7,0.12,0.16,1.16,7.68,13.384,,14.826,5.03,0,21.085,-55.8
8/20/2019,10:01:10,0,Owasco Lake Profile,14.834,48.670354,0.52,2.92,15.99,5.33,52,5.43,326.7,0.1,0.14,1.17,7.68,13.397,,14.838,5.02,0,21.087,-55.7
8/20/2019,10:01:15,0,Owasco Lake Profile,14.835,48.673635,0.45,2.64,15.94,5.31,51.7,5.39,326.7,0.12,0.16,1.14,7.68,13.401,,14.839,5.02,0,21.089,-55.7
8/20/2019,10:01:20,0,Owasco Lake Profile,14.836,48.676916,0.31,2.02,15.94,5.31,51.5,5.37,326.7,0.1,0.14,1.07,7.68,13.401,,14.842,5.02,0,21.09,-55.8
8/20/2019,10:01:25,0,Owasco Lake Profile,14.837,48.680197,0.28,1.93,15.93,5.31,51.4,5.36,326.7,0.12,0.16,0.98,7.68,13.406,,14.84,5.02,0,21.091,-55.9
8/20/2019,10:01:30,0,Owasco Lake Profile,14.837,48.680197,0.51,2.88,15.9,5.3,51.3,5.35,326.7,0.13,0.17,1,7.68,13.415,,14.834,5.02,0,21.091,-56.1
8/20/2019,10:01:35,0,Owasco Lake Profile,14.836,48.676916,0.47,2.7,15.92,5.3,51.2,5.34,326.7,0.13,0.17,1.11,7.69,13.424,,14.831,5.02,0,21.09,-56.2
8/20/2019,10:01:40,0,Owasco Lake Profile,14.836,48.676916,0.4,2.42,15.89,5.29,51.2,5.34,326.7,0.13,0.17,1.18,7.69,13.43,,14.826,5.01,0,21.09,-56.3
8/20/2019,10:01:45,0,Owasco Lake Profile,14.836,48.676916,0.51,2.88,15.83,5.27,51.2,5.34,326.7,0.14,0.18,1.17,7.69,13.436,,14.832,5.01,0,21.09,-56.5
8/20/2019,10:01:50,0,Owasco Lake Profile,14.836,48.676916,0.64,3.43,15.78,5.26,51.1,5.33,326.6,0.13,0.17,1.01,7.69,13.441,,14.836,5.01,0,21.089,-56.6
8/20/2019,10:01:55,0,Owasco Lake Profile,14.836,48.676916,0.47,2.72,15.73,5.24,51.1,5.32,326.6,0.12,0.16,0.99,7.7,13.447,,14.842,5.01,0,21.09,-56.7
8/20/2019,10:02:00,0,Owasco Lake Profile,14.836,48.676916,0.4,2.43,15.7,5.23,51,5.32,326.7,0.1,0.14,1.01,7.7,13.446,,14.844,5,0,21.09,-56.8
8/20/2019,10:02:05,0,Owasco Lake Profile,14.836,48.676916,0.55,3.05,15.72,5.23,51,5.31,326.7,0.11,0.15,1.06,7.7,13.442,,14.84,5,0,21.09,-56.8
8/20/2019,10:02:10,0,Owasco Lake Profile,14.836,48.676916,0.56,3.09,15.69,5.23,51,5.31,326.7,0.14,0.18,1.12,7.7,13.441,,14.836,5,0,21.09,-56.9
8/20/2019,10:02:15,0,Owasco Lake Profile,14.836,48.676916,0.47,2.7,15.67,5.22,50.9,5.31,326.7,0.13,0.17,1.12,7.7,13.443,,14.832,5,0,21.09,-56.9
8/20/2019,10:02:20,0,Owasco Lake Profile,14.837,48.680197,0.52,2.93,15.66,5.22,50.9,5.31,326.7,0.15,0.19,1.12,7.7,13.447,,14.83,5.01,0,21.091,-56.9
8/20/2019,10:02:25,0,Owasco Lake Profile,14.837,48.680197,0.63,3.39,15.66,5.22,50.9,5.3,326.7,0.12,0.16,1.08,7.7,13.449,,14.832,5.01,0,21.091,-57
8/20/2019,10:02:30,0,Owasco Lake Profile,14.837,48.680197,0.56,3.1,15.65,5.21,50.8,5.3,326.7,0.11,0.15,1.03,7.7,13.448,,14.837,5.01,0,21.091,-57
8/20/2019,10:02:35,0,Owasco Lake Profile,14.837,48.680197,0.46,2.66,15.69,5.22,50.8,5.29,326.7,0.12,0.15,1,7.7,13.448,,14.838,5.01,0,21.092,-57
8/20/2019,10:02:40,0,Owasco Lake Profile,14.837,48.680197,0.61,3.31,15.68,5.22,50.7,5.29,326.7,0.12,0.16,0.97,7.7,13.447,,14.842,5.01,0,21.092,-57
8/20/2019,10:02:45,0,Owasco Lake Profile,14.838,48.683478,0.58,3.21,15.7,5.23,50.7,5.28,326.7,0.14,0.18,1.04,7.7,13.448,,14.844,5.01,0,21.092,-57
8/20/2019,10:02:50,0,Owasco Lake Profile,14.837,48.680197,0.42,2.49,15.72,5.24,50.7,5.28,326.7,0.14,0.17,1.03,7.7,13.447,,14.841,5,0,21.092,-57
8/20/2019,10:02:55,0,Owasco Lake Profile,14.837,48.680197,0.49,2.81,15.71,5.23,50.6,5.28,326.7,0.12,0.16,1.04,7.7,13.444,,14.841,5,0,21.092,-57.1
8/20/2019,10:03:00,0,Owasco Lake Profile,14.837,48.680197,0.45,2.64,15.71,5.23,50.6,5.28,326.8,0.12,0.16,0.99,7.7,13.438,,14.832,5,0,21.091,-57.1
8/20/2019,10:03:05,0,Owasco Lake Profile,14.837,48.680197,0.38,2.33,15.67,5.22,50.6,5.28,326.8,0.11,0.15,0.99,7.7,13.437,,14.833,5,0,21.092,-57.1
8/20/2019,10:03:10,0,Owasco Lake Profile,14.837,48.680197,0.31,2.02,15.73,5.24,50.6,5.28,326.7,0.1,0.14,0.96,7.7,13.443,,14.828,4.99,0,21.091,-57
8/20/2019,10:03:15,0,Owasco Lake Profile,14.837,48.680197,0.38,2.33,15.72,5.24,50.6,5.28,326.7,0.09,0.13,1.02,7.7,13.447,,14.83,4.99,0,21.091,-57
8/20/2019,10:03:20,0,Owasco Lake Profile,14.836,48.676916,0.36,2.27,15.76,5.25,50.6,5.28,326.7,0.1,0.14,1.05,7.7,13.451,,14.834,4.99,0,21.09,-57
8/20/2019,10:03:25,0,Owasco Lake Profile,14.836,48.676916,0.36,2.24,15.76,5.25,50.6,5.28,326.7,0.13,0.16,1.07,7.7,13.452,,14.841,4.99,0,21.09,-57
8/20/2019,10:03:30,0,Owasco Lake Profile,14.836,48.676916,0.36,2.23,15.74,5.24,50.6,5.27,326.7,0.12,0.16,1.03,7.7,13.456,,14.838,4.98,0,21.09,-56.9
8/20/2019,10:03:35,0,Owasco Lake Profile,14.836,48.676916,0.28,1.9,15.74,5.24,50.6,5.27,326.7,0.12,0.16,1,7.7,13.458,,14.843,4.98,0,21.09,-56.9
8/20/2019,10:03:40,0,Owasco Lake Profile,14.837,48.680197,0.38,2.35,15.75,5.24,50.5,5.27,326.7,0.13,0.17,1.05,7.7,13.461,,14.841,4.99,0,21.091,-56.9
8/20/2019,10:03:45,0,Owasco Lake Profile,14.837,48.680197,0.48,2.75,15.74,5.24,50.5,5.26,326.8,0.13,0.17,1.14,7.7,13.462,,14.84,4.99,0,21.091,-56.8
8/20/2019,10:03:50,0,Owasco Lake Profile,14.837,48.680197,0.54,3.03,15.72,5.24,50.5,5.26,326.8,0.14,0.17,1.13,7.7,13.463,,14.83,4.99,0,21.091,-56.8
8/20/2019,10:03:55,0,Owasco Lake Profile,14.837,48.680197,0.56,3.11,15.71,5.23,50.4,5.25,326.8,0.13,0.17,1.06,7.7,13.463,,14.842,4.99,0,21.091,-56.7
8/20/2019,10:04:00,0,Owasco Lake Profile,14.835,48.673635,0.64,3.44,15.67,5.22,50.4,5.25,326.8,0.13,0.16,1.04,7.7,13.463,,14.647,4.99,0,21.088,-56.7
8/20/2019,10:04:05,0,Owasco Lake Profile,13.016,42.705496,0.53,2.96,15.66,5.22,50.5,5.25,326.9,0.11,0.15,1.43,7.69,13.635,,13.006,4.99,0,18.502,-56.6
8/20/2019,10:04:10,0,Owasco Lake Profile,9.937,32.603297,0.26,1.81,15.73,5.24,50.8,4.99,310.4,0.09,0.13,1.82,7.68,16.475,,10.074,4.99,0,14.12,-56.4
8/20/2019,10:04:15,0,Owasco Lake Profile,7.802,25.598362,0.5,2.84,15.28,5.09,65.2,5.58,280.4,0.1,0.14,2.29,8.41,23.121,,7.811,4.99,0,11.07,-99.2
8/20/2019,10:04:20,0,Owasco Lake Profile,5.462,17.920822,1.13,5.54,14.04,4.67,83,7.1,292.1,0.11,0.15,2.2,8.54,23.15,,5.773,4.98,0,7.749,-106.8
8/20/2019,10:04:25,0,Owasco Lake Profile,3.764,12.349684,1.34,6.41,12.61,4.2,94.4,8.02,298.1,0.13,0.17,2.32,8.69,23.473,,3.767,4.98,0,5.34,-115.6
8/20/2019,10:04:30,0,Owasco Lake Profile,0.768,2.519808,1.05,5.21,11.12,3.7,101.6,8.59,298.3,0.15,0.18,2.19,8.71,23.777,,1.139,4.99,0,1.09,-117.3
8/20/2019,10:04:35,0,Owasco Lake Profile,0.322,1.056482,0.61,3.32,10.26,3.41,103.7,8.73,39.9,0.15,0.19,2.35,8.74,24.009,,0.233,4.99,0,0.457,-118.6
8/20/2019,10:04:40,0,Owasco Lake Profile,0.259,0.849779,0.5,2.83,7.57,2.52,103.2,8.69,3.9,0.73,0.75,4.11,8.73,23.949,,0.217,4.97,0,0.368,-118.5
8/20/2019,10:04:45,0,Owasco Lake Profile,0.242,0.794002,0.33,2.11,4.24,1.41,102.1,8.64,3.1,0.78,0.8,8.01,8.74,23.723,,0.211,4.97,0,0.344,-118.8
8/20/2019,10:04:50,0,Owasco Lake Profile,0.234,0.767754,-0.12,0.2,1.05,0.34,100.3,8.53,3.2,0.83,0.85,10.49,8.75,23.413,,0.209,4.96,0,0.332,-119
8/20/2019,10:04:55,0,Owasco Lake Profile,0.228,0.748068,-0.16,0.03,-1.64,-0.55,99.1,8.47,2.7,0.45,0.48,11.41,8.76,23.17,,0.205,4.96,0,0.324,-119.5
8/20/2019,10:05:00,0,Owasco Lake Profile,0.224,0.734944,-0.15,0.07,-2.02,-0.68,98.3,8.44,2.3,0.24,0.28,10.58,8.76,22.977,,0.204,4.96,0,0.318,-119.9
8/20/2019,10:05:05,0,Owasco Lake Profile,0.221,0.725101,-0.13,0.15,-1.97,-0.66,97.8,8.41,1.9,0.25,0.29,10.58,8.77,22.864,,0.201,4.96,0,0.313,-120.2
8/20/2019,10:05:10,0,Owasco Lake Profile,0.214,0.702134,-0.14,0.12,-1.98,-0.66,97.4,8.39,1.7,0.25,0.29,10.63,8.78,22.783,,0.202,4.97,0,0.303,-120.6
8/20/2019,10:05:15,0,Owasco Lake Profile,0.206,0.675886,-0.14,0.1,-2.03,-0.68,96.9,8.36,1.6,0.29,0.33,10.68,8.79,22.705,,0.199,4.97,0,0.293,-121
8/20/2019,10:05:20,0,Owasco Lake Profile,0.204,0.669324,-0.12,0.21,-2,-0.67,96.4,8.33,1.5,0.3,0.33,10.76,8.79,22.643,,0.2,4.97,0,0.29,-121
8/20/2019,10:05:25,0,Owasco Lake Profile,0.203,0.666043,-0.11,0.25,-1.98,-0.67,95.8,8.28,1.4,0.29,0.32,11.02,8.79,22.6,,0.2,4.97,0,0.288,-121.1
8/20/2019,10:05:30,0,Owasco Lake Profile,0.201,0.659481,-0.13,0.16,-1.99,-0.67,95.2,8.24,1.4,0.28,0.31,11.31,8.78,22.557,,0.2,4.97,0,0.286,-120.8
8/20/2019,10:05:35,0,Owasco Lake Profile,0.201,0.659481,-0.12,0.21,-1.96,-0.66,94.8,8.21,1.5,0.25,0.29,12.24,8.77,22.502,,0.201,4.97,0,0.285,-119.8
8/20/2019,10:05:40,0,Owasco Lake Profile,0.2,0.6562,-0.14,0.12,-2,-0.67,94.8,8.22,1.8,0.24,0.28,12.83,8.74,22.442,,0.201,4.96,0,0.284,-118.4
8/20/2019,10:05:45,0,Owasco Lake Profile,0.2,0.6562,-0.1,0.29,-2.01,-0.68,95.2,8.26,2.1,0.23,0.27,13.2,8.72,22.402,,0.199,4.96,0,0.284,-117.1
8/20/2019,10:05:50,0,Owasco Lake Profile,0.2,0.6562,-0.08,0.36,-1.97,-0.66,95.5,8.29,1.9,0.27,0.31,12.8,8.7,22.37,,0.2,4.96,0,0.284,-115.8
